mode,year,parent_area,summary_level,geoid,threshold,weighted_average
transit,2021,25,block_group,250138125002,2400,2425.38157894736
transit,2021,25,block_group,250138125002,2700,3081.71052631578
transit,2021,25,block_group,250138125002,3000,4340.6447368421
transit,2021,25,block_group,250138125002,3300,5753.47532894736
transit,2021,25,block_group,250138125002,3600,7490.00657894736
transit,2021,25,block_group,250138125003,300,52.7477558348294
transit,2021,25,block_group,250138125003,600,481.071813285457
transit,2021,25,block_group,250138125003,900,1029.95421903052
transit,2021,25,block_group,250138125003,1200,1566.13375224416
transit,2021,25,block_group,250138125003,1500,2525.157989228
transit,2021,25,block_group,250138125003,1800,3791.17145421903
transit,2021,25,block_group,250138125003,2100,5389.9434470377
transit,2021,25,block_group,250138125003,2400,7480.19569120287
transit,2021,25,block_group,250138125003,2700,9698.71543985637
transit,2021,25,block_group,250138125003,3000,12313.6624775583
transit,2021,25,block_group,250138125003,3300,15816.9021543985
transit,2021,25,block_group,250138125003,3600,19426.4703770197
transit,2021,25,block_group,250138125004,300,12.057627118644
transit,2021,25,block_group,250138125004,600,17.0338983050847
transit,2021,25,block_group,250138125004,900,41.4745762711864
transit,2021,25,block_group,250138125004,1200,66.6067796610169
transit,2021,25,block_group,250138125004,1500,135.759322033898
transit,2021,25,block_group,250138125004,1800,248.813559322033
transit,2021,25,block_group,250138125004,2100,522.281355932203
transit,2021,25,block_group,250138125004,2400,1033.59322033898
transit,2021,25,block_group,250138125004,2700,1947.69830508474
transit,2021,25,block_group,250138125004,3000,3720.94576271186
transit,2021,25,block_group,250138125004,3300,6054.39661016949
transit,2021,25,block_group,250138125004,3600,8945.03389830508
transit,2021,25,block_group,250138125005,300,50.3016142735768
transit,2021,25,block_group,250138125005,600,112.308411214953
transit,2021,25,block_group,250138125005,900,143.525913338997
transit,2021,25,block_group,250138125005,1200,285.609175870858
transit,2021,25,block_group,250138125005,1500,499.777400169923
transit,2021,25,block_group,250138125005,1800,789.967714528462
transit,2021,25,block_group,250138125005,2100,1313.87680543755
transit,2021,25,block_group,250138125005,2400,2090.99830076465
transit,2021,25,block_group,250138125005,2700,3134.54460492778
transit,2021,25,block_group,250138125005,3000,4608.5683942226
transit,2021,25,block_group,250138125005,3300,6742.03058623619
transit,2021,25,block_group,250138125005,3600,9541.93967714528
transit,2021,25,block_group,250138126001,300,2.75221238938053
transit,2021,25,block_group,250138126001,600,23.929203539823
transit,2021,25,block_group,250138126001,900,29.2844500632111
transit,2021,25,block_group,250138126001,1200,57.575221238938
transit,2021,25,block_group,250138126001,1500,113.390644753476
transit,2021,25,block_group,250138126001,1800,140.410872313527
transit,2021,25,block_group,250138126001,2100,291.474083438685
transit,2021,25,block_group,250138126001,2400,974.959544879898
transit,2021,25,block_group,250138126001,2700,1536.81795195954
transit,2021,25,block_group,250138126001,3000,3100.46144121365
transit,2021,25,block_group,250138126001,3300,4837.1618204804
transit,2021,25,block_group,250138126001,3600,6050.85967130214
transit,2021,25,block_group,250138126002,300,93.9216101694915
transit,2021,25,block_group,250138126002,600,205.923728813559
transit,2021,25,block_group,250138126002,900,1016.05720338983
transit,2021,25,block_group,250138126002,1200,2325.54025423728
transit,2021,25,block_group,250138126002,1500,3770.45762711864
transit,2021,25,block_group,250138126002,1800,5067.42372881355
transit,2021,25,block_group,250138126002,2100,6024.26906779661
transit,2021,25,block_group,250138126002,2400,7119.12076271186
transit,2021,25,block_group,250138126002,2700,8221.11016949152
transit,2021,25,block_group,250138126002,3000,9409.13347457627
transit,2021,25,block_group,250138126002,3300,10650.7690677966
transit,2021,25,block_group,250138126002,3600,12284.4597457627
transit,2021,25,block_group,250138126003,300,7.43532145623547
transit,2021,25,block_group,250138126003,600,119.013942680092
transit,2021,25,block_group,250138126003,900,194.896204492641
transit,2021,25,block_group,250138126003,1200,343.667699457784
transit,2021,25,block_group,250138126003,1500,454.682416731216
transit,2021,25,block_group,250138126003,1800,716.486444616576
transit,2021,25,block_group,250138126003,2100,1280.45468628969
transit,2021,25,block_group,250138126003,2400,1937.6460108443
transit,2021,25,block_group,250138126003,2700,2929.85979860573
transit,2021,25,block_group,250138126003,3000,4055.7405112316
transit,2021,25,block_group,250138126003,3300,5753.31448489543
transit,2021,25,block_group,250138126003,3600,7714.4608830364
transit,2021,25,block_group,250138126004,300,16.3821917808219
transit,2021,25,block_group,250138126004,600,17.8520547945205
transit,2021,25,block_group,250138126004,900,24.131506849315
transit,2021,25,block_group,250138126004,1200,56.2273972602739
transit,2021,25,block_group,250138126004,1500,122.006849315068
transit,2021,25,block_group,250138126004,1800,184.035616438356
transit,2021,25,block_group,250138126004,2100,310.690410958904
transit,2021,25,block_group,250138126004,2400,497.830136986301
transit,2021,25,block_group,250138126004,2700,873.742465753424
transit,2021,25,block_group,250138126004,3000,1336.69726027397
transit,2021,25,block_group,250138126004,3300,2101.13835616438
transit,2021,25,block_group,250138126004,3600,2944.24109589041
transit,2021,25,block_group,250138127011,300,112.247368421052
transit,2021,25,block_group,250138127011,600,784.415789473684
transit,2021,25,block_group,250138127011,900,1991.00877192982
transit,2021,25,block_group,250138127011,1200,3296.67017543859
transit,2021,25,block_group,250138127011,1500,4596.33333333333
transit,2021,25,block_group,250138127011,1800,5660.41929824561
transit,2021,25,block_group,250138127011,2100,6378.85087719298
transit,2021,25,block_group,250138127011,2400,7179.77894736842
transit,2021,25,block_group,250138127011,2700,8332.47719298245
transit,2021,25,block_group,250138127011,3000,9560.47894736842
transit,2021,25,block_group,250138127011,3300,11307.0631578947
transit,2021,25,block_group,250138127011,3600,13490.1666666666
transit,2021,25,block_group,250138127012,300,72.9872701555869
transit,2021,25,block_group,250138127012,600,607.429985855728
transit,2021,25,block_group,250138127012,900,1836.16690240452
transit,2021,25,block_group,250138127012,1200,3164.9900990099
transit,2021,25,block_group,250138127012,1500,4644.19943422913
transit,2021,25,block_group,250138127012,1800,6334.57708628005
transit,2021,25,block_group,250138127012,2100,7434.54314002828
transit,2021,25,block_group,250138127012,2400,8462.07920792079
transit,2021,25,block_group,250138127012,2700,9636.73125884017
transit,2021,25,block_group,250138127012,3000,11099.8967468175
transit,2021,25,block_group,250138127012,3300,13025.7524752475
transit,2021,25,block_group,250138127012,3600,15703.6562942008
transit,2021,25,block_group,250138127013,300,363.050943396226
transit,2021,25,block_group,250138127013,600,1270.50188679245
transit,2021,25,block_group,250138127013,900,2513.56981132075
transit,2021,25,block_group,250138127013,1200,3574.84339622641
transit,2021,25,block_group,250138127013,1500,4757.22830188679
transit,2021,25,block_group,250138127013,1800,5825.08490566037
transit,2021,25,block_group,250138127013,2100,7038.22641509433
transit,2021,25,block_group,250138127013,2400,8095.28679245283
transit,2021,25,block_group,250138127013,2700,9184.04716981132
transit,2021,25,block_group,250138127013,3000,10637.9622641509
transit,2021,25,block_group,250138127013,3300,12836.0679245283
transit,2021,25,block_group,250138127013,3600,15649.0754716981
transit,2021,25,block_group,250138127021,300,31.8965116279069
transit,2021,25,block_group,250138127021,600,428.498837209302
transit,2021,25,block_group,250138127021,900,1627.00697674418
transit,2021,25,block_group,250138127021,1200,3317.25581395348
transit,2021,25,block_group,250138127021,1500,5547.25697674418
transit,2021,25,block_group,250138127021,1800,7040.65813953488
transit,2021,25,block_group,250138127021,2100,8077.85116279069
transit,2021,25,block_group,250138127021,2400,9328.12209302325
transit,2021,25,block_group,250138127021,2700,10743.6011627906
transit,2021,25,block_group,250138127021,3000,12415.7965116279
transit,2021,25,block_group,250138127021,3300,14827.7720930232
transit,2021,25,block_group,250138127021,3600,18203.7872093023
transit,2021,25,block_group,250138127022,300,275.055690072639
transit,2021,25,block_group,250138127022,600,1054.19854721549
transit,2021,25,block_group,250138127022,900,2525.98668280871
transit,2021,25,block_group,250138127022,1200,4239.37772397094
transit,2021,25,block_group,250138127022,1500,5688.01815980629
transit,2021,25,block_group,250138127022,1800,6947.76513317191
transit,2021,25,block_group,250138127022,2100,8169.11138014527
transit,2021,25,block_group,250138127022,2400,9464.39467312348
transit,2021,25,block_group,250138127022,2700,10798.7602905569
transit,2021,25,block_group,250138127022,3000,12555.4661016949
transit,2021,25,block_group,250138127022,3300,15251.1573849878
transit,2021,25,block_group,250138127022,3600,18868.5605326876
transit,2021,25,block_group,250138127023,300,260.658536585365
transit,2021,25,block_group,250138127023,600,1271.78048780487
transit,2021,25,block_group,250138127023,900,2706.29643527204
transit,2021,25,block_group,250138127023,1200,4501.94934333958
transit,2021,25,block_group,250138127023,1500,5827.28142589118
transit,2021,25,block_group,250138127023,1800,7066.54033771107
transit,2021,25,block_group,250138127023,2100,8033.68480300187
transit,2021,25,block_group,250138127023,2400,9216.63414634146
transit,2021,25,block_group,250138127023,2700,10669.9943714821
transit,2021,25,block_group,250138127023,3000,12526.9606003752
transit,2021,25,block_group,250138127023,3300,15244.2889305816
transit,2021,25,block_group,250138127023,3600,18744.8724202626
transit,2021,25,block_group,250138128001,300,40.2131147540983
transit,2021,25,block_group,250138128001,600,424.23887587822
transit,2021,25,block_group,250138128001,900,1027.98360655737
transit,2021,25,block_group,250138128001,1200,2187.38641686182
transit,2021,25,block_group,250138128001,1500,3150.05386416861
transit,2021,25,block_group,250138128001,1800,4263.56206088993
transit,2021,25,block_group,250138128001,2100,5518.18032786885
transit,2021,25,block_group,250138128001,2400,7221.09367681498
transit,2021,25,block_group,250138128001,2700,8758.20140515222
transit,2021,25,block_group,250138128001,3000,10831.0702576112
transit,2021,25,block_group,250138128001,3300,13073.9718969555
transit,2021,25,block_group,250138128001,3600,15994.0210772833
transit,2021,25,block_group,250138128002,300,4.58638743455497
transit,2021,25,block_group,250138128002,600,30.413612565445
transit,2021,25,block_group,250138128002,900,418.601047120418
transit,2021,25,block_group,250138128002,1200,1126.9392670157
transit,2021,25,block_group,250138128002,1500,1953.02513089005
transit,2021,25,block_group,250138128002,1800,3219.22513089005
transit,2021,25,block_group,250138128002,2100,4787.39162303664
transit,2021,25,block_group,250138128002,2400,6351.12356020942
transit,2021,25,block_group,250138128002,2700,8002.83036649214
transit,2021,25,block_group,250138128002,3000,9949.16020942408
transit,2021,25,block_group,250138128002,3300,11999.0356020942
transit,2021,25,block_group,250138128002,3600,14433.0073298429
transit,2021,25,block_group,250138128003,300,94.4328223624887
transit,2021,25,block_group,250138128003,600,137.673579801623
transit,2021,25,block_group,250138128003,900,274.794409377817
transit,2021,25,block_group,250138128003,1200,589.85392245266
transit,2021,25,block_group,250138128003,1500,909.203787195671
transit,2021,25,block_group,250138128003,1800,1240.95401262398
transit,2021,25,block_group,250138128003,2100,1771.79080252479
transit,2021,25,block_group,250138128003,2400,2458.52028854824
transit,2021,25,block_group,250138128003,2700,3331.0784490532
transit,2021,25,block_group,250138128003,3000,4490.73128944995
transit,2021,25,block_group,250138128003,3300,5906.28584310189
transit,2021,25,block_group,250138128003,3600,7481.96302975653
transit,2021,25,block_group,250138128004,300,2.5042654028436
transit,2021,25,block_group,250138128004,600,3.5345971563981
transit,2021,25,block_group,250138128004,900,5.81327014218009
transit,2021,25,block_group,250138128004,1200,15.2104265402843
transit,2021,25,block_group,250138128004,1500,66.2597156398104
transit,2021,25,block_group,250138128004,1800,194.752606635071
transit,2021,25,block_group,250138128004,2100,384.035071090047
transit,2021,25,block_group,250138128004,2400,630.979146919431
transit,2021,25,block_group,250138128004,2700,1000.33649289099
transit,2021,25,block_group,250138128004,3000,1465.96682464454
transit,2021,25,block_group,250138128004,3300,2003.63981042654
transit,2021,25,block_group,250138128004,3600,3043.73554502369
transit,2021,25,block_group,250138129011,300,20.8096740273396
transit,2021,25,block_group,250138129011,600,103.60778128286
transit,2021,25,block_group,250138129011,900,332.640378548895
transit,2021,25,block_group,250138129011,1200,717.137749737118
transit,2021,25,block_group,250138129011,1500,1493.93375394321
transit,2021,25,block_group,250138129011,1800,2437.88958990536
transit,2021,25,block_group,250138129011,2100,3425.7970557308
transit,2021,25,block_group,250138129011,2400,4624.60778128286
transit,2021,25,block_group,250138129011,2700,5824.43533123028
transit,2021,25,block_group,250138129011,3000,6875.44058885383
transit,2021,25,block_group,250138129011,3300,8142.44794952681
transit,2021,25,block_group,250138129011,3600,9578.93165089379
transit,2021,25,block_group,250138129012,300,40.0213333333333
transit,2021,25,block_group,250138129012,600,168.042666666666
transit,2021,25,block_group,250138129012,900,306.304
transit,2021,25,block_group,250138129012,1200,581.213333333333
transit,2021,25,block_group,250138129012,1500,915.133333333333
transit,2021,25,block_group,250138129012,1800,2063.83466666666
transit,2021,25,block_group,250138129012,2100,3126.30133333333
transit,2021,25,block_group,250138129012,2400,3942.05066666666
transit,2021,25,block_group,250138129012,2700,5515.48266666666
transit,2021,25,block_group,250138129012,3000,7077.208
transit,2021,25,block_group,250138129012,3300,8404.69333333333
transit,2021,25,block_group,250138129012,3600,9688.624
transit,2021,25,block_group,250138129013,300,1.5672514619883
transit,2021,25,block_group,250138129013,600,12.1023391812865
transit,2021,25,block_group,250138129013,900,92.1637426900584
transit,2021,25,block_group,250138129013,1200,786.830409356725
transit,2021,25,block_group,250138129013,1500,2267.29239766081
transit,2021,25,block_group,250138129013,1800,3395.25730994152
transit,2021,25,block_group,250138129013,2100,4780.19590643274
transit,2021,25,block_group,250138129013,2400,6462.66666666666
transit,2021,25,block_group,250138129013,2700,7623.05263157894
transit,2021,25,block_group,250138129013,3000,8515.65789473684
transit,2021,25,block_group,250138129013,3300,9517.04093567251
transit,2021,25,block_group,250138129013,3600,10869.7251461988
transit,2021,25,block_group,250138129021,300,3.00955414012738
transit,2021,25,block_group,250138129021,600,9.37579617834394
transit,2021,25,block_group,250138129021,900,25.4267515923566
transit,2021,25,block_group,250138129021,1200,44.7547770700636
transit,2021,25,block_group,250138129021,1500,92.3025477707006
transit,2021,25,block_group,250138129021,1800,448.277070063694
transit,2021,25,block_group,250138129021,2100,660.270700636942
transit,2021,25,block_group,250138129021,2400,1113.46178343949
transit,2021,25,block_group,250138129021,2700,1699.84394904458
transit,2021,25,block_group,250138129021,3000,2611.39490445859
transit,2021,25,block_group,250138129021,3300,3639.61146496815
transit,2021,25,block_group,250138129021,3600,4506.63375796178
transit,2021,25,block_group,250138129022,300,5.60980392156862
transit,2021,25,block_group,250138129022,600,9.26274509803921
transit,2021,25,block_group,250138129022,900,14.2215686274509
transit,2021,25,block_group,250138129022,1200,30.4411764705882
transit,2021,25,block_group,250138129022,1500,50.9980392156862
transit,2021,25,block_group,250138129022,1800,85.1431372549019
transit,2021,25,block_group,250138129022,2100,166.372549019607
transit,2021,25,block_group,250138129022,2400,314.208823529411
transit,2021,25,block_group,250138129022,2700,514.148039215686
transit,2021,25,block_group,250138129022,3000,858.101960784313
transit,2021,25,block_group,250138129022,3300,1299.92745098039
transit,2021,25,block_group,250138129022,3600,1895.00490196078
transit,2021,25,block_group,250138129023,300,7.14729950900163
transit,2021,25,block_group,250138129023,600,7.70703764320785
transit,2021,25,block_group,250138129023,900,11.7315875613747
transit,2021,25,block_group,250138129023,1200,50.7684124386252
transit,2021,25,block_group,250138129023,1500,101.212765957446
transit,2021,25,block_group,250138129023,1800,286.125204582651
transit,2021,25,block_group,250138129023,2100,496.245499181669
transit,2021,25,block_group,250138129023,2400,786.015548281505
transit,2021,25,block_group,250138129023,2700,1527.37070376432
transit,2021,25,block_group,250138129023,3000,2520.70130932896
transit,2021,25,block_group,250138129023,3300,3631.70294599018
transit,2021,25,block_group,250138129023,3600,4598.80114566284
transit,2021,25,block_group,250138129031,300,0
transit,2021,25,block_group,250138129031,600,7.77402597402597
transit,2021,25,block_group,250138129031,900,20.3376623376623
transit,2021,25,block_group,250138129031,1200,84.6571428571428
transit,2021,25,block_group,250138129031,1500,192.857142857142
transit,2021,25,block_group,250138129031,1800,378.940259740259
transit,2021,25,block_group,250138129031,2100,707.303896103896
transit,2021,25,block_group,250138129031,2400,1143.07272727272
transit,2021,25,block_group,250138129031,2700,1743.85454545454
transit,2021,25,block_group,250138129031,3000,2602.34545454545
transit,2021,25,block_group,250138129031,3300,4069.40519480519
transit,2021,25,block_group,250138129031,3600,5351.04415584415
transit,2021,25,block_group,250138130001,300,1.07451923076923
transit,2021,25,block_group,250138130001,600,1.11538461538461
transit,2021,25,block_group,250138130001,900,2.11298076923076
transit,2021,25,block_group,250138130001,1200,3.97836538461538
transit,2021,25,block_group,250138130001,1500,8.25480769230769
transit,2021,25,block_group,250138130001,1800,12.2596153846153
transit,2021,25,block_group,250138130001,2100,14.1298076923076
transit,2021,25,block_group,250138130001,2400,18.3870192307692
transit,2021,25,block_group,250138130001,2700,22.420673076923
transit,2021,25,block_group,250138130001,3000,24.7067307692307
transit,2021,25,block_group,250138130001,3300,32.4591346153846
transit,2021,25,block_group,250138130001,3600,48.3677884615384
transit,2021,25,block_group,250138130002,300,3.69588744588744
transit,2021,25,block_group,250138130002,600,7.63852813852813
transit,2021,25,block_group,250138130002,900,10.5324675324675
transit,2021,25,block_group,250138130002,1200,35.4924242424242
transit,2021,25,block_group,250138130002,1500,43.3268398268398
transit,2021,25,block_group,250138130002,1800,55.9642857142857
transit,2021,25,block_group,250138130002,2100,80.9155844155844
transit,2021,25,block_group,250138130002,2400,90.0530303030303
transit,2021,25,block_group,250138130002,2700,99.8593073593073
transit,2021,25,block_group,250138130002,3000,106.958874458874
transit,2021,25,block_group,250138130002,3300,123.512987012987
transit,2021,25,block_group,250138130002,3600,133.299783549783
transit,2021,25,block_group,250138130003,300,2.62962962962962
transit,2021,25,block_group,250138130003,600,9.75925925925926
transit,2021,25,block_group,250138130003,900,12.3732193732193
transit,2021,25,block_group,250138130003,1200,23.5641025641025
transit,2021,25,block_group,250138130003,1500,33.5698005698005
transit,2021,25,block_group,250138130003,1800,35.1866096866096
transit,2021,25,block_group,250138130003,2100,37.1937321937321
transit,2021,25,block_group,250138130003,2400,40.1367521367521
transit,2021,25,block_group,250138130003,2700,45.1495726495726
transit,2021,25,block_group,250138130003,3000,48.1367521367521
transit,2021,25,block_group,250138130003,3300,50.3746438746438
transit,2021,25,block_group,250138130003,3600,57.031339031339
transit,2021,25,block_group,250138130004,300,3.14873417721518
transit,2021,25,block_group,250138130004,600,5.47468354430379
transit,2021,25,block_group,250138130004,900,13.7183544303797
transit,2021,25,block_group,250138130004,1200,31.9651898734177
transit,2021,25,block_group,250138130004,1500,35.7151898734177
transit,2021,25,block_group,250138130004,1800,40.3939873417721
transit,2021,25,block_group,250138130004,2100,43.5506329113924
transit,2021,25,block_group,250138130004,2400,52.9145569620253
transit,2021,25,block_group,250138130004,2700,67.007911392405
transit,2021,25,block_group,250138130004,3000,75.376582278481
transit,2021,25,block_group,250138130004,3300,89.9414556962025
transit,2021,25,block_group,250138130004,3600,102.973101265822
transit,2021,25,block_group,250138130005,300,0.0850202429149797
transit,2021,25,block_group,250138130005,600,3.31578947368421
transit,2021,25,block_group,250138130005,900,3.46963562753036
transit,2021,25,block_group,250138130005,1200,3.90688259109311
transit,2021,25,block_group,250138130005,1500,6.25506072874493
transit,2021,25,block_group,250138130005,1800,6.70850202429149
transit,2021,25,block_group,250138130005,2100,7.64372469635627
transit,2021,25,block_group,250138130005,2400,10.5951417004048
transit,2021,25,block_group,250138130005,2700,11.165991902834
transit,2021,25,block_group,250138130005,3000,14.9676113360323
transit,2021,25,block_group,250138130005,3300,17.6801619433198
transit,2021,25,block_group,250138130005,3600,19.5060728744939
transit,2021,25,block_group,250138130006,300,0.208917197452229
transit,2021,25,block_group,250138130006,600,3.07133757961783
transit,2021,25,block_group,250138130006,900,6.86496815286624
transit,2021,25,block_group,250138130006,1200,8.63057324840764
transit,2021,25,block_group,250138130006,1500,12.3515923566878
transit,2021,25,block_group,250138130006,1800,14.1286624203821
transit,2021,25,block_group,250138130006,2100,18.8509554140127
transit,2021,25,block_group,250138130006,2400,29.3312101910828
transit,2021,25,block_group,250138130006,2700,36.4751592356687
transit,2021,25,block_group,250138130006,3000,45.0229299363057
transit,2021,25,block_group,250138130006,3300,49.940127388535
transit,2021,25,block_group,250138130006,3600,59.9477707006369
transit,2021,25,block_group,250138131011,300,10.7315096251266
transit,2021,25,block_group,250138131011,600,19.9645390070922
transit,2021,25,block_group,250138131011,900,32.77304964539
transit,2021,25,block_group,250138131011,1200,54.4893617021276
transit,2021,25,block_group,250138131011,1500,70.806484295846
transit,2021,25,block_group,250138131011,1800,119.982776089159
transit,2021,25,block_group,250138131011,2100,177.255319148936
transit,2021,25,block_group,250138131011,2400,298.407294832826
transit,2021,25,block_group,250138131011,2700,371.900709219858
transit,2021,25,block_group,250138131011,3000,509.85511651469
transit,2021,25,block_group,250138131011,3300,696.224924012158
transit,2021,25,block_group,250138131011,3600,902.486322188449
transit,2021,25,block_group,250138131012,300,15.2537722908093
transit,2021,25,block_group,250138131012,600,34.9218106995884
transit,2021,25,block_group,250138131012,900,68.5102880658436
transit,2021,25,block_group,250138131012,1200,173.242798353909
transit,2021,25,block_group,250138131012,1500,365.924554183813
transit,2021,25,block_group,250138131012,1800,529.299039780521
transit,2021,25,block_group,250138131012,2100,641.652949245541
transit,2021,25,block_group,250138131012,2400,825.544581618655
transit,2021,25,block_group,250138131012,2700,980.78463648834
transit,2021,25,block_group,250138131012,3000,1238.73936899862
transit,2021,25,block_group,250138131012,3300,1422.82304526748
transit,2021,25,block_group,250138131012,3600,1566.49245541838
transit,2021,25,block_group,250138131013,300,44.1480289621882
transit,2021,25,block_group,250138131013,600,47.8793242156074
transit,2021,25,block_group,250138131013,900,72.0474658085277
transit,2021,25,block_group,250138131013,1200,89.2622687047465
transit,2021,25,block_group,250138131013,1500,122.888978278358
transit,2021,25,block_group,250138131013,1800,173.395816572807
transit,2021,25,block_group,250138131013,2100,237.661303298471
transit,2021,25,block_group,250138131013,2400,341.90989541432
transit,2021,25,block_group,250138131013,2700,447.579243765084
transit,2021,25,block_group,250138131013,3000,543.142397425583
transit,2021,25,block_group,250138131013,3300,761.149637972646
transit,2021,25,block_group,250138131013,3600,1034.07562349155
transit,2021,25,block_group,250138131021,300,71.0995525727069
transit,2021,25,block_group,250138131021,600,75.4944071588367
transit,2021,25,block_group,250138131021,900,78.2740492170022
transit,2021,25,block_group,250138131021,1200,85.9586129753915
transit,2021,25,block_group,250138131021,1500,113.903803131991
transit,2021,25,block_group,250138131021,1800,178.683445190156
transit,2021,25,block_group,250138131021,2100,206.15548098434
transit,2021,25,block_group,250138131021,2400,299.029082774049
transit,2021,25,block_group,250138131021,2700,450.921700223713
transit,2021,25,block_group,250138131021,3000,565.913870246085
transit,2021,25,block_group,250138131021,3300,730.767337807606
transit,2021,25,block_group,250138131021,3600,1018.23489932885
transit,2021,25,block_group,250138131022,300,39.8572854291417
transit,2021,25,block_group,250138131022,600,44.8912175648702
transit,2021,25,block_group,250138131022,900,46.2305389221556
transit,2021,25,block_group,250138131022,1200,53.0988023952095
transit,2021,25,block_group,250138131022,1500,67.5099800399201
transit,2021,25,block_group,250138131022,1800,88.9301397205588
transit,2021,25,block_group,250138131022,2100,112.601796407185
transit,2021,25,block_group,250138131022,2400,163.402195608782
transit,2021,25,block_group,250138131022,2700,264.2874251497
transit,2021,25,block_group,250138131022,3000,337.047904191616
transit,2021,25,block_group,250138131022,3300,435.817365269461
transit,2021,25,block_group,250138131022,3600,560.591816367265
transit,2021,25,block_group,250138132041,300,13.5770676691729
transit,2021,25,block_group,250138132041,600,15.5451127819548
transit,2021,25,block_group,250138132041,900,40.3026315789473
transit,2021,25,block_group,250138132041,1200,72.1842105263158
transit,2021,25,block_group,250138132041,1500,115.736842105263
transit,2021,25,block_group,250138132041,1800,288.791353383458
transit,2021,25,block_group,250138132041,2100,626.101503759398
transit,2021,25,block_group,250138132041,2400,1058.43421052631
transit,2021,25,block_group,250138132041,2700,1938.55639097744
transit,2021,25,block_group,250138132041,3000,3358.83270676691
transit,2021,25,block_group,250138132041,3300,5546.98496240601
transit,2021,25,block_group,250138132041,3600,7979.88345864661
transit,2021,25,block_group,250138132042,300,37.8392484342379
transit,2021,25,block_group,250138132042,600,42.5421016005567
transit,2021,25,block_group,250138132042,900,67.634655532359
transit,2021,25,block_group,250138132042,1200,117.922755741127
transit,2021,25,block_group,250138132042,1500,264.493389004871
transit,2021,25,block_group,250138132042,1800,365.155880306193
transit,2021,25,block_group,250138132042,2100,513.145441892832
transit,2021,25,block_group,250138132042,2400,935.269311064718
transit,2021,25,block_group,250138132042,2700,1464.52957550452
transit,2021,25,block_group,250138132042,3000,2600.84342379958
transit,2021,25,block_group,250138132042,3300,4612.95615866388
transit,2021,25,block_group,250138132042,3600,7088.76826722338
transit,2021,25,block_group,250138132051,300,11.640368852459
transit,2021,25,block_group,250138132051,600,27.5358606557377
transit,2021,25,block_group,250138132051,900,101.728483606557
transit,2021,25,block_group,250138132051,1200,229.627049180327
transit,2021,25,block_group,250138132051,1500,601.5
transit,2021,25,block_group,250138132051,1800,1059.51536885245
transit,2021,25,block_group,250138132051,2100,1692.96311475409
transit,2021,25,block_group,250138132051,2400,2833.2612704918
transit,2021,25,block_group,250138132051,2700,4238.03073770491
transit,2021,25,block_group,250138132051,3000,5888.79918032786
transit,2021,25,block_group,250138132051,3300,8568.05532786885
transit,2021,25,block_group,250138132051,3600,11554.7018442622
transit,2021,25,block_group,250138132052,300,77.9982758620689
transit,2021,25,block_group,250138132052,600,427.679310344827
transit,2021,25,block_group,250138132052,900,570.041379310344
transit,2021,25,block_group,250138132052,1200,714.243103448275
transit,2021,25,block_group,250138132052,1500,1350.68103448275
transit,2021,25,block_group,250138132052,1800,1966.94310344827
transit,2021,25,block_group,250138132052,2100,2839.41379310344
transit,2021,25,block_group,250138132052,2400,3767.67586206896
transit,2021,25,block_group,250138132052,2700,4196.8724137931
transit,2021,25,block_group,250138132052,3000,5604.42586206896
transit,2021,25,block_group,250138132052,3300,8171.97758620689
transit,2021,25,block_group,250138132052,3600,11062.6344827586
transit,2021,25,block_group,250138132053,300,5.36622654621264
transit,2021,25,block_group,250138132053,600,24.3690062543432
transit,2021,25,block_group,250138132053,900,50.580958999305
transit,2021,25,block_group,250138132053,1200,150.209867963863
transit,2021,25,block_group,250138132053,1500,268.257817929117
transit,2021,25,block_group,250138132053,1800,453.774843641417
transit,2021,25,block_group,250138132053,2100,818.667129951355
transit,2021,25,block_group,250138132053,2400,1644.97498262682
transit,2021,25,block_group,250138132053,2700,3170.94162612925
transit,2021,25,block_group,250138132053,3000,5327.93884642112
transit,2021,25,block_group,250138132053,3300,8307.15635858235
transit,2021,25,block_group,250138132053,3600,12030.893676164
transit,2021,25,block_group,250138132054,300,14.6924369747899
transit,2021,25,block_group,250138132054,600,35.235294117647
transit,2021,25,block_group,250138132054,900,53.2403361344537
transit,2021,25,block_group,250138132054,1200,104.36806722689
transit,2021,25,block_group,250138132054,1500,639.75294117647
transit,2021,25,block_group,250138132054,1800,915.4756302521
transit,2021,25,block_group,250138132054,2100,1175.71932773109
transit,2021,25,block_group,250138132054,2400,1411.59495798319
transit,2021,25,block_group,250138132054,2700,1912.05210084033
transit,2021,25,block_group,250138132054,3000,2181.84705882352
transit,2021,25,block_group,250138132054,3300,2758.04201680672
transit,2021,25,block_group,250138132054,3600,3311.11092436974
transit,2021,25,block_group,250138132061,300,56.9629629629629
transit,2021,25,block_group,250138132061,600,144.088888888888
transit,2021,25,block_group,250138132061,900,204.809876543209
transit,2021,25,block_group,250138132061,1200,388.903703703703
transit,2021,25,block_group,250138132061,1500,840.855555555555
transit,2021,25,block_group,250138132061,1800,1217.3
transit,2021,25,block_group,250138132061,2100,2093.09876543209
transit,2021,25,block_group,250138132061,2400,3417.18271604938
transit,2021,25,block_group,250138132061,2700,5763.48024691358
transit,2021,25,block_group,250138132061,3000,9636.78395061728
transit,2021,25,block_group,250138132061,3300,14493.012345679
transit,2021,25,block_group,250138132061,3600,20919.6530864197
