mode,year,parent_area,summary_level,geoid,threshold,weighted_average
transit,2021,25,census_tract,25009250100,2700,52819.1297653959
transit,2021,25,census_tract,25009250100,3000,62830.0395894428
transit,2021,25,census_tract,25009250100,3300,72643.5967741935
transit,2021,25,census_tract,25009250100,3600,82164.3093841642
transit,2021,25,census_tract,25009250200,300,43.3589996709443
transit,2021,25,census_tract,25009250200,600,403.137874300756
transit,2021,25,census_tract,25009250200,900,1466.12800263244
transit,2021,25,census_tract,25009250200,1200,3992.08456729187
transit,2021,25,census_tract,25009250200,1500,7973.11122079631
transit,2021,25,census_tract,25009250200,1800,13108.1803224744
transit,2021,25,census_tract,25009250200,2100,19744.2935176044
transit,2021,25,census_tract,25009250200,2400,27169.3863112866
transit,2021,25,census_tract,25009250200,2700,35594.141822968
transit,2021,25,census_tract,25009250200,3000,44882.1592629154
transit,2021,25,census_tract,25009250200,3300,55145.2359328726
transit,2021,25,census_tract,25009250200,3600,66352.0904902928
transit,2021,25,census_tract,25009250300,300,262.6
transit,2021,25,census_tract,25009250300,600,1048.93333333333
transit,2021,25,census_tract,25009250300,900,3947.68974358974
transit,2021,25,census_tract,25009250300,1200,8550.78205128205
transit,2021,25,census_tract,25009250300,1500,13542.6777777777
transit,2021,25,census_tract,25009250300,1800,18928.77008547
transit,2021,25,census_tract,25009250300,2100,26650.7068376068
transit,2021,25,census_tract,25009250300,2400,32726.6059829059
transit,2021,25,census_tract,25009250300,2700,40386.1034188034
transit,2021,25,census_tract,25009250300,3000,49338.4487179487
transit,2021,25,census_tract,25009250300,3300,59221.9128205128
transit,2021,25,census_tract,25009250300,3600,68969.8888888888
transit,2021,25,census_tract,25009250400,300,169.459874786568
transit,2021,25,census_tract,25009250400,600,1113.4405236198
transit,2021,25,census_tract,25009250400,900,2966.38531587934
transit,2021,25,census_tract,25009250400,1200,7000.01422879908
transit,2021,25,census_tract,25009250400,1500,12780.312464428
transit,2021,25,census_tract,25009250400,1800,18086.264655663
transit,2021,25,census_tract,25009250400,2100,23197.9243027888
transit,2021,25,census_tract,25009250400,2400,29119.0654524758
transit,2021,25,census_tract,25009250400,2700,34452.8525896414
transit,2021,25,census_tract,25009250400,3000,41084.546385885
transit,2021,25,census_tract,25009250400,3300,48065.0347182697
transit,2021,25,census_tract,25009250400,3600,55641.6505406943
transit,2021,25,census_tract,25009250500,300,199.006420545746
transit,2021,25,census_tract,25009250500,600,1175.33012306046
transit,2021,25,census_tract,25009250500,900,3584.75922953451
transit,2021,25,census_tract,25009250500,1200,9218.14713750668
transit,2021,25,census_tract,25009250500,1500,14281.050294275
transit,2021,25,census_tract,25009250500,1800,20391.9341894061
transit,2021,25,census_tract,25009250500,2100,26267.6677367576
transit,2021,25,census_tract,25009250500,2400,32386.1021936864
transit,2021,25,census_tract,25009250500,2700,38277.049224184
transit,2021,25,census_tract,25009250500,3000,45402.225789192
transit,2021,25,census_tract,25009250500,3300,52782.707330123
transit,2021,25,census_tract,25009250500,3600,60583.7405029427
transit,2021,25,census_tract,25009250600,300,114.480235783633
transit,2021,25,census_tract,25009250600,600,777.440707350901
transit,2021,25,census_tract,25009250600,900,2625.673370319
transit,2021,25,census_tract,25009250600,1200,7437.27149791955
transit,2021,25,census_tract,25009250600,1500,13205.6317614424
transit,2021,25,census_tract,25009250600,1800,18857.9576976421
transit,2021,25,census_tract,25009250600,2100,25110.6400832177
transit,2021,25,census_tract,25009250600,2400,31187.971220527
transit,2021,25,census_tract,25009250600,2700,36663.5110957004
transit,2021,25,census_tract,25009250600,3000,42747.644590846
transit,2021,25,census_tract,25009250600,3300,49798.6591539528
transit,2021,25,census_tract,25009250600,3600,57723.6699029126
transit,2021,25,census_tract,25009250700,300,283.555900621118
transit,2021,25,census_tract,25009250700,600,1233.09083850931
transit,2021,25,census_tract,25009250700,900,4235.96739130434
transit,2021,25,census_tract,25009250700,1200,9702.72476708074
transit,2021,25,census_tract,25009250700,1500,15175.1129658385
transit,2021,25,census_tract,25009250700,1800,21312.8994565217
transit,2021,25,census_tract,25009250700,2100,27523.2185559006
transit,2021,25,census_tract,25009250700,2400,33222.6541149068
transit,2021,25,census_tract,25009250700,2700,39861.4689440993
transit,2021,25,census_tract,25009250700,3000,46855.2562111801
transit,2021,25,census_tract,25009250700,3300,54720.5054347826
transit,2021,25,census_tract,25009250700,3600,63624.7503881987
transit,2021,25,census_tract,25009250800,300,61.4964978448275
transit,2021,25,census_tract,25009250800,600,364.738954741379
transit,2021,25,census_tract,25009250800,900,1308.1958512931
transit,2021,25,census_tract,25009250800,1200,3642.85048491379
transit,2021,25,census_tract,25009250800,1500,6729.29606681034
transit,2021,25,census_tract,25009250800,1800,11677.5191271551
transit,2021,25,census_tract,25009250800,2100,17581.2265625
transit,2021,25,census_tract,25009250800,2400,23290.911637931
transit,2021,25,census_tract,25009250800,2700,28927.5352909482
transit,2021,25,census_tract,25009250800,3000,34336.9401939655
transit,2021,25,census_tract,25009250800,3300,40028.8599137931
transit,2021,25,census_tract,25009250800,3600,46169.5670797413
transit,2021,25,census_tract,25009250900,300,174.875249500998
transit,2021,25,census_tract,25009250900,600,3485.64570858283
transit,2021,25,census_tract,25009250900,900,8465.27644710578
transit,2021,25,census_tract,25009250900,1200,14020.2305389221
transit,2021,25,census_tract,25009250900,1500,19689.2934131736
transit,2021,25,census_tract,25009250900,1800,25082.119760479
transit,2021,25,census_tract,25009250900,2100,31451.7265469061
transit,2021,25,census_tract,25009250900,2400,37911.3582834331
transit,2021,25,census_tract,25009250900,2700,45376.6776447105
transit,2021,25,census_tract,25009250900,3000,53768.0139720558
transit,2021,25,census_tract,25009250900,3300,62983.5798403193
transit,2021,25,census_tract,25009250900,3600,72267.8153692614
transit,2021,25,census_tract,25009251000,300,198.291139240506
transit,2021,25,census_tract,25009251000,600,3693.41033755274
transit,2021,25,census_tract,25009251000,900,8835.14451476793
transit,2021,25,census_tract,25009251000,1200,13309.8502109704
transit,2021,25,census_tract,25009251000,1500,19828.4103375527
transit,2021,25,census_tract,25009251000,1800,25779.2647679324
transit,2021,25,census_tract,25009251000,2100,32597.3744725738
transit,2021,25,census_tract,25009251000,2400,39628.5622362869
transit,2021,25,census_tract,25009251000,2700,47526.7795358649
transit,2021,25,census_tract,25009251000,3000,56218.9535864978
transit,2021,25,census_tract,25009251000,3300,65487.4820675105
transit,2021,25,census_tract,25009251000,3600,75104.3407172995
transit,2021,25,census_tract,25009251100,300,352.076042518397
transit,2021,25,census_tract,25009251100,600,2270.36794766966
transit,2021,25,census_tract,25009251100,900,6694.62632869991
transit,2021,25,census_tract,25009251100,1200,10881.3172526574
transit,2021,25,census_tract,25009251100,1500,16492.0196238757
transit,2021,25,census_tract,25009251100,1800,23279.3221586263
transit,2021,25,census_tract,25009251100,2100,30022.5249386753
transit,2021,25,census_tract,25009251100,2400,36740.2632869991
transit,2021,25,census_tract,25009251100,2700,44631.4554374488
transit,2021,25,census_tract,25009251100,3000,52930.3033524121
transit,2021,25,census_tract,25009251100,3300,62111.4922322158
transit,2021,25,census_tract,25009251100,3600,71499.7023712183
transit,2021,25,census_tract,25009251200,300,506.895027624309
transit,2021,25,census_tract,25009251200,600,3360.05524861878
transit,2021,25,census_tract,25009251200,900,8527.98756906077
transit,2021,25,census_tract,25009251200,1200,12539.0870165745
transit,2021,25,census_tract,25009251200,1500,19755.5248618784
transit,2021,25,census_tract,25009251200,1800,25212.4240331491
transit,2021,25,census_tract,25009251200,2100,33260.0248618784
transit,2021,25,census_tract,25009251200,2400,41394.0856353591
transit,2021,25,census_tract,25009251200,2700,50067.9585635359
transit,2021,25,census_tract,25009251200,3000,59671.5745856353
transit,2021,25,census_tract,25009251200,3300,69529.9820441989
transit,2021,25,census_tract,25009251200,3600,78877.3991712707
transit,2021,25,census_tract,25009251300,300,128.182714617169
transit,2021,25,census_tract,25009251300,600,1416.07656612529
transit,2021,25,census_tract,25009251300,900,3995.01392111368
transit,2021,25,census_tract,25009251300,1200,7973.5951276102
transit,2021,25,census_tract,25009251300,1500,12353.7047563805
transit,2021,25,census_tract,25009251300,1800,18688.3352668213
transit,2021,25,census_tract,25009251300,2100,25587.4361948955
transit,2021,25,census_tract,25009251300,2400,34308.5452436194
transit,2021,25,census_tract,25009251300,2700,43782.6061484918
transit,2021,25,census_tract,25009251300,3000,54353.033062645
transit,2021,25,census_tract,25009251300,3300,65181.26450116
transit,2021,25,census_tract,25009251300,3600,75797.1194895591
transit,2021,25,census_tract,25009251400,300,106.257429563874
transit,2021,25,census_tract,25009251400,600,574.272095715939
transit,2021,25,census_tract,25009251400,900,1676.02508683905
transit,2021,25,census_tract,25009251400,1200,3886.60864531069
transit,2021,25,census_tract,25009251400,1500,7579.51949054419
transit,2021,25,census_tract,25009251400,1800,12432.454650714
transit,2021,25,census_tract,25009251400,2100,18783.8776534156
transit,2021,25,census_tract,25009251400,2400,26066.2296410652
transit,2021,25,census_tract,25009251400,2700,34932.136626785
transit,2021,25,census_tract,25009251400,3000,45005.6900810497
transit,2021,25,census_tract,25009251400,3300,55918.2871478193
transit,2021,25,census_tract,25009251400,3600,67347.1242763411
transit,2021,25,census_tract,25009251500,300,136.597402597402
transit,2021,25,census_tract,25009251500,600,725.968769325912
transit,2021,25,census_tract,25009251500,900,2267.61935683364
transit,2021,25,census_tract,25009251500,1200,6075.53061224489
transit,2021,25,census_tract,25009251500,1500,11647.731292517
transit,2021,25,census_tract,25009251500,1800,20253.777056277
transit,2021,25,census_tract,25009251500,2100,29028.2761286332
transit,2021,25,census_tract,25009251500,2400,36748.1849103277
transit,2021,25,census_tract,25009251500,2700,44394.6527520099
transit,2021,25,census_tract,25009251500,3000,51957.2974644403
transit,2021,25,census_tract,25009251500,3300,59218.0726654298
transit,2021,25,census_tract,25009251500,3600,66781.3336425479
transit,2021,25,census_tract,25009251600,300,192.40219851277
transit,2021,25,census_tract,25009251600,600,1073.51762043323
transit,2021,25,census_tract,25009251600,900,4181.00420303912
transit,2021,25,census_tract,25009251600,1200,11120.4177174264
transit,2021,25,census_tract,25009251600,1500,17688.2007759456
transit,2021,25,census_tract,25009251600,1800,23394.1603621079
transit,2021,25,census_tract,25009251600,2100,29174.4228903976
transit,2021,25,census_tract,25009251600,2400,36405.0077594568
transit,2021,25,census_tract,25009251600,2700,43947.4303265438
transit,2021,25,census_tract,25009251600,3000,51855.0168121564
transit,2021,25,census_tract,25009251600,3300,60124.3798900743
transit,2021,25,census_tract,25009251600,3600,68521.4532816036
transit,2021,25,census_tract,25009251700,300,192.630824372759
transit,2021,25,census_tract,25009251700,600,1242.73799283154
transit,2021,25,census_tract,25009251700,900,3133.46129032258
transit,2021,25,census_tract,25009251700,1200,5556.66487455197
transit,2021,25,census_tract,25009251700,1500,10908.2949820788
transit,2021,25,census_tract,25009251700,1800,17346.964516129
transit,2021,25,census_tract,25009251700,2100,24090.688172043
transit,2021,25,census_tract,25009251700,2400,31360.9738351254
transit,2021,25,census_tract,25009251700,2700,38624.4885304659
transit,2021,25,census_tract,25009251700,3000,45376.6204301075
transit,2021,25,census_tract,25009251700,3300,51898.0551971326
transit,2021,25,census_tract,25009251700,3600,58854.7433691756
transit,2021,25,census_tract,25009251800,300,88.528129395218
transit,2021,25,census_tract,25009251800,600,271.589545241444
transit,2021,25,census_tract,25009251800,900,1062.64135021097
transit,2021,25,census_tract,25009251800,1200,3334.42522269104
transit,2021,25,census_tract,25009251800,1500,6863.61392405063
transit,2021,25,census_tract,25009251800,1800,11715.5168776371
transit,2021,25,census_tract,25009251800,2100,18809.8178621659
transit,2021,25,census_tract,25009251800,2400,27267.0192217534
transit,2021,25,census_tract,25009251800,2700,34915.4910923581
transit,2021,25,census_tract,25009251800,3000,42591.517580872
transit,2021,25,census_tract,25009251800,3300,50077.0049226441
transit,2021,25,census_tract,25009251800,3600,57108.3295827473
transit,2021,25,census_tract,25009252101,300,109.531757070004
transit,2021,25,census_tract,25009252101,600,320.722763096893
transit,2021,25,census_tract,25009252101,900,808.660176170607
transit,2021,25,census_tract,25009252101,1200,1632.20537783959
transit,2021,25,census_tract,25009252101,1500,3440.24895688456
transit,2021,25,census_tract,25009252101,1800,6727.67362076958
transit,2021,25,census_tract,25009252101,2100,12123.8864163189
transit,2021,25,census_tract,25009252101,2400,18886.036624942
transit,2021,25,census_tract,25009252101,2700,26558.7185906351
transit,2021,25,census_tract,25009252101,3000,35281.2248493277
transit,2021,25,census_tract,25009252101,3300,44778.5859990727
transit,2021,25,census_tract,25009252101,3600,55017.3871117292
transit,2021,25,census_tract,25009252102,300,48.4228746713409
transit,2021,25,census_tract,25009252102,600,71.3054338299737
transit,2021,25,census_tract,25009252102,900,164.910166520595
transit,2021,25,census_tract,25009252102,1200,373.171340929009
transit,2021,25,census_tract,25009252102,1500,727.826468010517
transit,2021,25,census_tract,25009252102,1800,1504.93470639789
transit,2021,25,census_tract,25009252102,2100,2778.21165644171
transit,2021,25,census_tract,25009252102,2400,4818.12313759859
transit,2021,25,census_tract,25009252102,2700,7845.63014899211
transit,2021,25,census_tract,25009252102,3000,11564.5858895705
transit,2021,25,census_tract,25009252102,3300,16715.7865907099
transit,2021,25,census_tract,25009252102,3600,23113.4211218229
transit,2021,25,census_tract,25009252201,300,156.438579181055
transit,2021,25,census_tract,25009252201,600,170.10705476073
transit,2021,25,census_tract,25009252201,900,238.237789837197
transit,2021,25,census_tract,25009252201,1200,509.107548100641
transit,2021,25,census_tract,25009252201,1500,1177.94573260976
transit,2021,25,census_tract,25009252201,1800,2397.12826837691
transit,2021,25,census_tract,25009252201,2100,4112.66600888011
transit,2021,25,census_tract,25009252201,2400,6482.42476566354
transit,2021,25,census_tract,25009252201,2700,10028.0675875678
transit,2021,25,census_tract,25009252201,3000,14361.7646768623
transit,2021,25,census_tract,25009252201,3300,19318.2501233349
transit,2021,25,census_tract,25009252201,3600,25197.7409965466
transit,2021,25,census_tract,25009252202,300,15.3987308302485
transit,2021,25,census_tract,25009252202,600,32.2088841882601
transit,2021,25,census_tract,25009252202,900,74.5182443151771
transit,2021,25,census_tract,25009252202,1200,137.659439450026
transit,2021,25,census_tract,25009252202,1500,426.434161819143
transit,2021,25,census_tract,25009252202,1800,638.276044420941
transit,2021,25,census_tract,25009252202,2100,1144.34531993654
transit,2021,25,census_tract,25009252202,2400,1742.45002644103
transit,2021,25,census_tract,25009252202,2700,2617.49233209941
transit,2021,25,census_tract,25009252202,3000,3764.10259122157
transit,2021,25,census_tract,25009252202,3300,5210.18984664198
transit,2021,25,census_tract,25009252202,3600,7159.98096245372
transit,2021,25,census_tract,25009252300,300,124.42755719169
transit,2021,25,census_tract,25009252300,600,531.278727320536
transit,2021,25,census_tract,25009252300,900,1458.17775440441
transit,2021,25,census_tract,25009252300,1200,2933.16276623718
transit,2021,25,census_tract,25009252300,1500,4783.35498290823
transit,2021,25,census_tract,25009252300,1800,7552.25926899815
transit,2021,25,census_tract,25009252300,2100,11342.0055219563
transit,2021,25,census_tract,25009252300,2400,15888.0725742834
transit,2021,25,census_tract,25009252300,2700,20938.1388377596
transit,2021,25,census_tract,25009252300,3000,26368.9382066789
transit,2021,25,census_tract,25009252300,3300,32090.2169339994
transit,2021,25,census_tract,25009252300,3600,38212.3294767289
transit,2021,25,census_tract,25009252400,300,108.152711496746
transit,2021,25,census_tract,25009252400,600,728.428633405639
transit,2021,25,census_tract,25009252400,900,2493.21301518438
transit,2021,25,census_tract,25009252400,1200,5544.29501084598
transit,2021,25,census_tract,25009252400,1500,9632.01084598698
transit,2021,25,census_tract,25009252400,1800,14174.4533622559
transit,2021,25,census_tract,25009252400,2100,19135.5934924078
transit,2021,25,census_tract,25009252400,2400,23744.6546637744
transit,2021,25,census_tract,25009252400,2700,29127.0234273318
transit,2021,25,census_tract,25009252400,3000,34339.7080260303
transit,2021,25,census_tract,25009252400,3300,39504.8655097613
transit,2021,25,census_tract,25009252400,3600,45565.7800433839
transit,2021,25,census_tract,25009252501,300,58.9673231871083
transit,2021,25,census_tract,25009252501,600,466.363473589973
transit,2021,25,census_tract,25009252501,900,1327.08504923903
transit,2021,25,census_tract,25009252501,1200,3230.33661593554
transit,2021,25,census_tract,25009252501,1500,6984.96239928379
transit,2021,25,census_tract,25009252501,1800,12547.0049239033
transit,2021,25,census_tract,25009252501,2100,18410.8057296329
transit,2021,25,census_tract,25009252501,2400,24109.0877350044
transit,2021,25,census_tract,25009252501,2700,29388.739480752
transit,2021,25,census_tract,25009252501,3000,34350.1007162041
transit,2021,25,census_tract,25009252501,3300,39840.961056401
transit,2021,25,census_tract,25009252501,3600,46240.8146821844
transit,2021,25,census_tract,25009252502,300,99.0252839868083
transit,2021,25,census_tract,25009252502,600,320.055698057896
transit,2021,25,census_tract,25009252502,900,767.32136313668
transit,2021,25,census_tract,25009252502,1200,1755.73176987907
transit,2021,25,census_tract,25009252502,1500,3483.60425064126
transit,2021,25,census_tract,25009252502,1800,6039.75375595456
transit,2021,25,census_tract,25009252502,2100,9739.2946134115
transit,2021,25,census_tract,25009252502,2400,14583.1172590692
transit,2021,25,census_tract,25009252502,2700,19726.9135214364
transit,2021,25,census_tract,25009252502,3000,25485.2590692561
transit,2021,25,census_tract,25009252502,3300,31728.5251007695
transit,2021,25,census_tract,25009252502,3600,37430.278856724
transit,2021,25,census_tract,25009252601,300,45.9478021978022
transit,2021,25,census_tract,25009252601,600,160.124625374625
transit,2021,25,census_tract,25009252601,900,543.451798201798
transit,2021,25,census_tract,25009252601,1200,1154.17232767232
transit,2021,25,census_tract,25009252601,1500,1970.95779220779
transit,2021,25,census_tract,25009252601,1800,3614.06643356643
transit,2021,25,census_tract,25009252601,2100,6273.31868131868
transit,2021,25,census_tract,25009252601,2400,10194.4567932067
transit,2021,25,census_tract,25009252601,2700,15158.5189810189
transit,2021,25,census_tract,25009252601,3000,21286.2977022977
transit,2021,25,census_tract,25009252601,3300,27809.5152347652
transit,2021,25,census_tract,25009252601,3600,34472.3663836163
transit,2021,25,census_tract,25009252602,300,20.4253586661496
transit,2021,25,census_tract,25009252602,600,62.2710352849941
transit,2021,25,census_tract,25009252602,900,251.077549437766
transit,2021,25,census_tract,25009252602,1200,365.443970531213
transit,2021,25,census_tract,25009252602,1500,684.575804575416
transit,2021,25,census_tract,25009252602,1800,1515.12058937572
transit,2021,25,census_tract,25009252602,2100,2560.31291198138
transit,2021,25,census_tract,25009252602,2400,3771.90810391624
transit,2021,25,census_tract,25009252602,2700,5513.84994183792
transit,2021,25,census_tract,25009252602,3000,7981.42768514928
transit,2021,25,census_tract,25009252602,3300,10864.318340442
transit,2021,25,census_tract,25009252602,3600,14396.5122140364
transit,2021,25,census_tract,25009252603,300,13.5468920392584
transit,2021,25,census_tract,25009252603,600,56.2011995637949
transit,2021,25,census_tract,25009252603,900,108.745365321701
transit,2021,25,census_tract,25009252603,1200,300.013631406761
transit,2021,25,census_tract,25009252603,1500,725.273718647764
transit,2021,25,census_tract,25009252603,1800,1258.56597600872
transit,2021,25,census_tract,25009252603,2100,2070.38876772082
transit,2021,25,census_tract,25009252603,2400,3406.77262813522
transit,2021,25,census_tract,25009252603,2700,5545.85932388222
transit,2021,25,census_tract,25009252603,3000,8517.47001090512
transit,2021,25,census_tract,25009252603,3300,12728.7606324972
transit,2021,25,census_tract,25009252603,3600,17535.7131952017
transit,2021,25,census_tract,25009253100,300,69.6828236824983
transit,2021,25,census_tract,25009253100,600,403.707872478854
transit,2021,25,census_tract,25009253100,900,1517.2433311646
transit,2021,25,census_tract,25009253100,1200,3699.05855562784
transit,2021,25,census_tract,25009253100,1500,6826.53968770331
transit,2021,25,census_tract,25009253100,1800,10723.4918672739
transit,2021,25,census_tract,25009253100,2100,15624.2322706571
transit,2021,25,census_tract,25009253100,2400,21399.2595966167
transit,2021,25,census_tract,25009253100,2700,26740.2163305139
transit,2021,25,census_tract,25009253100,3000,31503.2553675992
transit,2021,25,census_tract,25009253100,3300,36847.3913467794
transit,2021,25,census_tract,25009253100,3600,43142.4694209499
transit,2021,25,census_tract,25009253201,300,155.359975216852
transit,2021,25,census_tract,25009253201,600,435.908302354399
transit,2021,25,census_tract,25009253201,900,1109.41078066914
transit,2021,25,census_tract,25009253201,1200,2393.66232961586
transit,2021,25,census_tract,25009253201,1500,4275.06319702602
transit,2021,25,census_tract,25009253201,1800,6868.02354399008
transit,2021,25,census_tract,25009253201,2100,10147.6301115241
transit,2021,25,census_tract,25009253201,2400,13786.7930607187
transit,2021,25,census_tract,25009253201,2700,18476.0910780669
transit,2021,25,census_tract,25009253201,3000,23807.7664188351
transit,2021,25,census_tract,25009253201,3300,29076.6536555142
transit,2021,25,census_tract,25009253201,3600,34726.0892193308
transit,2021,25,census_tract,25009253202,300,112.789943764472
transit,2021,25,census_tract,25009253202,600,436.335759179622
transit,2021,25,census_tract,25009253202,900,1206.24875951042
transit,2021,25,census_tract,25009253202,1200,2311.55077737347
transit,2021,25,census_tract,25009253202,1500,4085.76116440621
transit,2021,25,census_tract,25009253202,1800,6960.66192523982
transit,2021,25,census_tract,25009253202,2100,11441.16903738
transit,2021,25,census_tract,25009253202,2400,17431.7307310618
transit,2021,25,census_tract,25009253202,2700,24300.4637777042
transit,2021,25,census_tract,25009253202,3000,30515.2791928547
transit,2021,25,census_tract,25009253202,3300,35754.0218326166
transit,2021,25,census_tract,25009253202,3600,40542.4445914654
transit,2021,25,census_tract,25009253203,300,72.6141618497109
transit,2021,25,census_tract,25009253203,600,148.489402697495
transit,2021,25,census_tract,25009253203,900,180.01493256262
transit,2021,25,census_tract,25009253203,1200,292.816955684007
transit,2021,25,census_tract,25009253203,1500,583.470134874759
transit,2021,25,census_tract,25009253203,1800,946.03612716763
transit,2021,25,census_tract,25009253203,2100,1579.21194605009
transit,2021,25,census_tract,25009253203,2400,2657.40703275529
transit,2021,25,census_tract,25009253203,2700,4259.61849710982
transit,2021,25,census_tract,25009253203,3000,6429.79431599229
transit,2021,25,census_tract,25009253203,3300,8995.20953757225
transit,2021,25,census_tract,25009253203,3600,11998.1618497109
transit,2021,25,census_tract,25009253204,300,54.7472651829498
transit,2021,25,census_tract,25009253204,600,101.763862693323
transit,2021,25,census_tract,25009253204,900,154.284798189362
transit,2021,25,census_tract,25009253204,1200,263.784986797434
transit,2021,25,census_tract,25009253204,1500,482.241041116559
transit,2021,25,census_tract,25009253204,1800,697.431912485854
transit,2021,25,census_tract,25009253204,2100,1045.3112033195
transit,2021,25,census_tract,25009253204,2400,1459.01546586193
transit,2021,25,census_tract,25009253204,2700,2021.18332704639
transit,2021,25,census_tract,25009253204,3000,2667.58468502451
transit,2021,25,census_tract,25009253204,3300,3663.06676725763
transit,2021,25,census_tract,25009253204,3600,4796.18370426254
transit,2021,25,census_tract,25009253205,300,13.1522613065326
transit,2021,25,census_tract,25009253205,600,14.2733668341708
transit,2021,25,census_tract,25009253205,900,21.110552763819
transit,2021,25,census_tract,25009253205,1200,29.0402010050251
transit,2021,25,census_tract,25009253205,1500,38.7095477386934
transit,2021,25,census_tract,25009253205,1800,52.4497487437185
transit,2021,25,census_tract,25009253205,2100,84.6371859296482
transit,2021,25,census_tract,25009253205,2400,120.52864321608
transit,2021,25,census_tract,25009253205,2700,228.872361809045
transit,2021,25,census_tract,25009253205,3000,357.971859296482
transit,2021,25,census_tract,25009253205,3300,610.894974874371
transit,2021,25,census_tract,25009253205,3600,1310.21306532663
transit,2021,25,census_tract,25009254100,300,83.8136333109469
transit,2021,25,census_tract,25009254100,600,396.264271323035
transit,2021,25,census_tract,25009254100,900,1082.87609133646
transit,2021,25,census_tract,25009254100,1200,2473.70987239758
transit,2021,25,census_tract,25009254100,1500,4849.46239086635
transit,2021,25,census_tract,25009254100,1800,7778.12256548018
transit,2021,25,census_tract,25009254100,2100,11483.487575554
transit,2021,25,census_tract,25009254100,2400,15801.7837474815
transit,2021,25,census_tract,25009254100,2700,21254.0869711215
transit,2021,25,census_tract,25009254100,3000,27417.6101410342
transit,2021,25,census_tract,25009254100,3300,34340.2884486232
transit,2021,25,census_tract,25009254100,3600,41285.5053727333
transit,2021,25,census_tract,25009254200,300,291.920019157088
transit,2021,25,census_tract,25009254200,600,969.067528735632
transit,2021,25,census_tract,25009254200,900,2467.69492337164
transit,2021,25,census_tract,25009254200,1200,3589.39463601532
transit,2021,25,census_tract,25009254200,1500,4946.42576628352
transit,2021,25,census_tract,25009254200,1800,7733.41954022988
transit,2021,25,census_tract,25009254200,2100,11048.4219348659
transit,2021,25,census_tract,25009254200,2400,15063.844348659
transit,2021,25,census_tract,25009254200,2700,20126.3778735632
transit,2021,25,census_tract,25009254200,3000,25469.5215517241
transit,2021,25,census_tract,25009254200,3300,31837.3108237547
transit,2021,25,census_tract,25009254200,3600,39258.8989463601
transit,2021,25,census_tract,25009254301,300,137.433827286663
transit,2021,25,census_tract,25009254301,600,180.895247828308
transit,2021,25,census_tract,25009254301,900,315.975472662238
transit,2021,25,census_tract,25009254301,1200,682.151251916198
transit,2021,25,census_tract,25009254301,1500,1224.3346959632
transit,2021,25,census_tract,25009254301,1800,1845.87736331119
transit,2021,25,census_tract,25009254301,2100,2725.76852324987
transit,2021,25,census_tract,25009254301,2400,3854.21461420541
transit,2021,25,census_tract,25009254301,2700,6282.68983137455
transit,2021,25,census_tract,25009254301,3000,8850.26417986714
transit,2021,25,census_tract,25009254301,3300,12900.0393459376
transit,2021,25,census_tract,25009254301,3600,17558.2478283086
transit,2021,25,census_tract,25009254302,300,15.8293029871977
transit,2021,25,census_tract,25009254302,600,17.7226173541963
transit,2021,25,census_tract,25009254302,900,24.7297297297297
transit,2021,25,census_tract,25009254302,1200,112.127548601232
transit,2021,25,census_tract,25009254302,1500,267.75106685633
transit,2021,25,census_tract,25009254302,1800,496.14983404457
transit,2021,25,census_tract,25009254302,2100,1154.7164532954
transit,2021,25,census_tract,25009254302,2400,1767.41725936462
transit,2021,25,census_tract,25009254302,2700,2709.30678046467
transit,2021,25,census_tract,25009254302,3000,4034.65339023233
transit,2021,25,census_tract,25009254302,3300,5448.24039829303
transit,2021,25,census_tract,25009254302,3600,6995.65101944049
transit,2021,25,census_tract,25009254401,300,82.2826086956521
transit,2021,25,census_tract,25009254401,600,83.4453227931488
transit,2021,25,census_tract,25009254401,900,167.803689064558
transit,2021,25,census_tract,25009254401,1200,658.481554677206
transit,2021,25,census_tract,25009254401,1500,885.712779973649
transit,2021,25,census_tract,25009254401,1800,2420.73451910408
transit,2021,25,census_tract,25009254401,2100,3512.9861660079
transit,2021,25,census_tract,25009254401,2400,6447.2674571805
transit,2021,25,census_tract,25009254401,2700,8802.97167325428
transit,2021,25,census_tract,25009254401,3000,12469.2891963109
transit,2021,25,census_tract,25009254401,3300,17314.6712779973
transit,2021,25,census_tract,25009254401,3600,23927.1449275362
transit,2021,25,census_tract,25009254402,300,561.522187231606
transit,2021,25,census_tract,25009254402,600,625.278270827369
transit,2021,25,census_tract,25009254402,900,754.396507300315
transit,2021,25,census_tract,25009254402,1200,1197.89779559118
transit,2021,25,census_tract,25009254402,1500,1669.89808187804
transit,2021,25,census_tract,25009254402,1800,3372.38047523618
transit,2021,25,census_tract,25009254402,2100,5127.95591182364
transit,2021,25,census_tract,25009254402,2400,6730.9089607787
transit,2021,25,census_tract,25009254402,2700,8508.52676782135
transit,2021,25,census_tract,25009254402,3000,11265.5777268823
transit,2021,25,census_tract,25009254402,3300,13994.4185513884
transit,2021,25,census_tract,25009254402,3600,18416.3355281992
transit,2021,25,census_tract,25009254403,300,23.9107447413303
transit,2021,25,census_tract,25009254403,600,45.7646389994315
transit,2021,25,census_tract,25009254403,900,101.802728823195
transit,2021,25,census_tract,25009254403,1200,294.266628766344
transit,2021,25,census_tract,25009254403,1500,505.519044911881
transit,2021,25,census_tract,25009254403,1800,1110.67197271176
